Fold, No hyperboxes, Training time, Testing error
1.0, 72.0, 0.14250091758731287, 7.0
2.0, 114.0, 0.24601078593696002, 11.8
3.0, 83.0, 0.19050724388216622, 7.2
4.0, 110.0, 0.23286653714603744, 10.8
