Fold, No hyperboxes, Training time, Testing error
1.0, 413.0, 3.835552889970131, 14.108
2.0, 382.0, 3.0744853694486665, 13.922
3.0, 402.0, 3.4565621607616777, 15.6
4.0, 374.0, 2.9180571723991306, 14.49
