Fold, No hyperboxes, Training time, Testing error
1.0, 19.0, 0.013016733588301577, 64.151
2.0, 17.0, 0.01332558222929947, 64.815
3.0, 19.0, 0.013028369954554364, 64.151
4.0, 17.0, 0.013390551946940832, 62.963
