Fold, No hyperboxes, Training time, Testing error
1.0, 45.0, 0.03136146975157317, 56.579
2.0, 44.0, 0.03005528730864171, 42.857
3.0, 39.0, 0.025590800287318416, 61.842
4.0, 35.0, 0.02455564826959744, 53.247
