Fold, No hyperboxes, Training time, Testing error
1.0, 12.0, 0.02934692331473343, 38.158
2.0, 13.0, 0.026899406977463514, 29.87
3.0, 17.0, 0.026530921953963116, 25.0
4.0, 13.0, 0.026036861119791865, 38.961
