Fold, No hyperboxes, Training time, Testing error
1.0, 9.0, 0.05715202770079486, 28.342
2.0, 8.0, 0.05940657424798701, 36.898
3.0, 10.0, 0.05346620774071198, 40.642
4.0, 10.0, 0.05875251333054621, 40.107
