Fold, No hyperboxes, Training time, Testing error
1.0, 22.0, 0.1353726716915844, 3.2
2.0, 22.0, 0.13661921775201336, 3.2
3.0, 23.0, 0.14428419117757585, 2.0
4.0, 19.0, 0.12457315130450297, 3.2
