Fold, No hyperboxes, Training time, Testing error
1.0, 93.0, 0.11374211574729998, 26.866
2.0, 96.0, 0.10082768525171559, 29.412
3.0, 93.0, 0.09740950177365448, 34.328
4.0, 91.0, 0.0882967700890731, 26.471
