Fold, No hyperboxes, Training time, Testing error
1.0, 19.0, 0.016611886851023883, 31.034
2.0, 22.0, 0.017589826704352163, 27.586
3.0, 20.0, 0.017036614328389987, 31.034
4.0, 21.0, 0.019808494456810877, 31.034
