Fold, No hyperboxes, Training time, Testing error
1.0, 52.0, 0.6469704954943154, 8.26
2.0, 54.0, 0.9939636334311217, 24.854
3.0, 53.0, 1.0627743334625848, 14.682
4.0, 53.0, 1.6475566776061896, 41.959
