Fold, No hyperboxes, Training time, Testing error
1.0, 114.0, 3.350520412364858, 15.786
2.0, 118.0, 3.3241892480873503, 15.538
3.0, 118.0, 3.3514983522327384, 15.724
4.0, 117.0, 3.4048195902141742, 14.366
