Fold, No hyperboxes, Training time, Testing error
1.0, 123.0, 0.09296974205062725, 28.358
2.0, 125.0, 0.0968029560171999, 29.412
3.0, 123.0, 0.09204901431803592, 32.836
4.0, 126.0, 0.09885435095930006, 25.0
