Fold, No hyperboxes, Training time, Testing error
1.0, 58.0, 0.23130677881999873, 85.753
2.0, 66.0, 0.23499550788255874, 83.514
3.0, 59.0, 0.21930774269276299, 82.48
4.0, 56.0, 0.2515065461775521, 85.984
