Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 32.0, 0.13001072969927918, 10.919, 100.0
2.0, 32.0, 0.1253920607996406, 13.841, 125.0
3.0, 30.0, 0.11713023860647809, 7.093, 91.0
4.0, 32.0, 0.1169193294190336, 9.705, 115.0
