Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 72.0, 0.14250091758731287, 6.0, 9.0
2.0, 114.0, 0.24601078593696002, 11.0, 19.0
3.0, 83.0, 0.19050724388216622, 6.2, 13.0
4.0, 110.0, 0.23286653714603744, 9.4, 19.0
