Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 23.0, 0.060354453496984206, 62.903, 347.0
2.0, 25.0, 0.06218669681402389, 55.946, 343.0
3.0, 25.0, 0.06419590991572477, 55.256, 336.0
4.0, 20.0, 0.06252851516183, 54.987, 341.0
