Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 413.0, 3.835552889970131, 13.735, 11.0
2.0, 382.0, 3.0744853694486665, 13.735, 10.0
3.0, 402.0, 3.4565621607616777, 15.413, 11.0
4.0, 374.0, 2.9180571723991306, 14.179, 14.0
