Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 67.0, 0.020908131351461634, 17.91, 5.0
2.0, 70.0, 0.021312495184247382, 26.471, 4.0
3.0, 66.0, 0.021468616469064727, 22.388, 5.0
4.0, 65.0, 0.019526312506059185, 20.588, 6.0
