Fold, No hyperboxes, Training time, Testing error
1.0, 321.0, 3.823546096260543, 3.293
2.0, 320.0, 4.10167035232007, 5.19
3.0, 321.0, 3.9056731663877144, 3.46
4.0, 327.0, 4.089800285961246, 4.159
