Fold, No hyperboxes, Training time, Testing error
1.0, 54.0, 0.054467905196361244, 32.075
2.0, 55.0, 0.05823033125489019, 35.185
3.0, 54.0, 0.058971664955606684, 33.962
4.0, 51.0, 0.05267881341569591, 40.741
