Fold, No hyperboxes before pruning, No hyperboxes after pruning, Training time, Testing error before pruning, Testing error after pruning
1.0, 134.0, 115.0, 0.08322961605153978, 28.358, 28.358
2.0, 135.0, 45.0, 0.09627592540346086, 30.882, 29.412
3.0, 133.0, 113.0, 0.06954621546901762, 29.851, 31.343
4.0, 135.0, 118.0, 0.07297942927107215, 29.412, 30.882
