Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 55.0, 0.14514819158648606, 6.066, 46.0
2.0, 58.0, 0.1472567986638751, 8.997, 71.0
3.0, 49.0, 0.13354430717299692, 9.17, 47.0
4.0, 59.0, 0.13981388598040212, 9.185, 51.0
