Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 21.0, 0.010290429228916764, 37.931, 1.0
2.0, 33.0, 0.012574551554280333, 24.138, 0.0
3.0, 25.0, 0.010052368510514498, 34.483, 0.0
4.0, 30.0, 0.011484611633932218, 31.034, 0.0
