Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 59.0, 0.0621449998288881, 24.064, 82.0
2.0, 66.0, 0.07064924636506476, 20.321, 83.0
3.0, 64.0, 0.06708221434382722, 19.251, 100.0
4.0, 59.0, 0.059497725815162994, 26.203, 98.0
