Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 28.0, 0.014926552699762397, 41.509, 18.0
2.0, 23.0, 0.013001218423596583, 38.889, 24.0
3.0, 26.0, 0.013049218454398215, 49.057, 17.0
4.0, 25.0, 0.012951279000844806, 38.889, 20.0
