Fold, No hyperboxes, Training time, Testing error
1.0, 75.0, 0.07252270182652865, 54.011
2.0, 76.0, 0.07335664163110778, 56.684
3.0, 73.0, 0.06314960637246259, 63.102
4.0, 81.0, 0.07326064156950451, 53.476
