Fold, No hyperboxes, Training time, Testing error
1.0, 100.0, 0.08886889157292899, 79.032
2.0, 106.0, 0.0960291374794906, 77.838
3.0, 98.0, 0.08946767973247916, 73.046
4.0, 101.0, 0.09436368210299406, 73.585
