Fold, No hyperboxes, Training time, Testing error
1.0, 41.0, 0.014882431452861056, 54.717
2.0, 44.0, 0.01418570383975748, 48.148
3.0, 41.0, 0.014160006860038266, 39.623
4.0, 39.0, 0.013464733812725171, 53.704
