Fold, No hyperboxes, Training time, Testing error
1.0, 164.0, 0.01964025195047725, 32.836
2.0, 168.0, 0.01901334256399423, 27.941
3.0, 168.0, 0.020002918783575296, 34.328
4.0, 163.0, 0.018647766613867134, 27.941
