Fold, No hyperboxes, Training time, Testing error
1.0, 431.0, 1.9422205780429067, 11.809
2.0, 408.0, 1.8057826937001664, 10.938
3.0, 423.0, 1.6484347386431182, 11.871
4.0, 418.0, 1.8374709514901042, 11.007
