Fold, No hyperboxes before pruning, No hyperboxes after pruning, Training time, Testing error before pruning, Testing error after pruning
1.0, 2161.0, 377.0, 18.633200791780837, 16.532, 13.984
2.0, 2193.0, 435.0, 11.928576450212859, 14.357, 14.978
3.0, 2151.0, 408.0, 15.425994873279706, 16.967, 13.984
4.0, 2206.0, 391.0, 16.11930430040229, 15.361, 14.739
