Fold, No hyperboxes before pruning, No hyperboxes after pruning, Training time, Testing error before pruning, Testing error after pruning
1.0, 692.0, 122.0, 3.076756885740906, 8.114, 7.602
2.0, 696.0, 128.0, 3.092709863325581, 8.918, 13.377
3.0, 680.0, 105.0, 2.8849284290336072, 8.4, 10.884
4.0, 685.0, 122.0, 3.093850712175481, 9.064, 7.091
