Fold, No hyperboxes, Training time, Testing error
1.0, 3750.0, 1.7033656743587926, 22.32
2.0, 3749.0, 1.7200488339731237, 20.24
3.0, 3750.0, 1.5738902176381089, 22.24
4.0, 3749.0, 1.546903053036658, 23.12
