Fold, No hyperboxes, Training time, Testing error
1.0, 118.0, 0.08601361745968461, 45.455
2.0, 121.0, 0.057847785617923364, 47.594
3.0, 126.0, 0.0508853579958668, 51.337
4.0, 125.0, 0.052697237668326125, 46.524
