Fold, No hyperboxes, Training time, Testing error
1.0, 709.0, 0.2680646148219239, 3.2
2.0, 707.0, 0.2626444909838028, 1.6
3.0, 708.0, 0.27392982978199143, 1.8
4.0, 711.0, 0.27995068118616473, 1.6
