Fold, No hyperboxes, Training time, Testing error
1.0, 399.0, 0.6420400688657537, 4.24
2.0, 397.0, 0.5712574890931137, 4.751
3.0, 398.0, 0.5618116663245019, 5.04
4.0, 394.0, 0.6182344815752003, 5.19
