Fold, No hyperboxes, Training time, Testing error
1.0, 564.0, 0.1663986261410173, 44.355
2.0, 561.0, 0.17219159864180256, 45.405
3.0, 555.0, 0.16769996008952148, 47.709
4.0, 562.0, 0.18132130002777558, 42.857
