Fold, No hyperboxes, Training time, Testing error
1.0, 31.0, 0.06318354578979779, 94.892
2.0, 33.0, 0.0634647580300225, 94.595
3.0, 30.0, 0.06389433400181588, 91.375
4.0, 28.0, 0.06996221574081574, 93.531
