Fold, No hyperboxes, Training time, Testing error
1.0, 523.0, 8.308204270637361, 19.92
2.0, 558.0, 8.622905514130252, 19.92
3.0, 511.0, 8.154547468875535, 20.16
4.0, 493.0, 7.2710886162822135, 17.44
