Fold, No hyperboxes, Training time, Testing error
1.0, 92.0, 0.3176597903802758, 6.287
2.0, 116.0, 0.34481034900818486, 6.433
3.0, 99.0, 0.31490633450448513, 6.647
4.0, 90.0, 0.3094682712544454, 5.848
