Fold, No hyperboxes, Training time, Testing error
1.0, 86.0, 0.021578192288870923, 25.373
2.0, 91.0, 0.02042376747704111, 30.882
3.0, 85.0, 0.02162619230512064, 34.328
4.0, 85.0, 0.019695524708367884, 26.471
