Fold, No hyperboxes, Training time, Testing error
1.0, 53.0, 0.12888782007212285, 4.4
2.0, 81.0, 0.1940320940775564, 8.4
3.0, 72.0, 0.15051934569783043, 5.8
4.0, 78.0, 0.15813825849909335, 7.2
