Fold, No hyperboxes, Training time, Testing error
1.0, 35.0, 0.031259651528671384, 61.842
2.0, 45.0, 0.03709286647790577, 51.948
3.0, 44.0, 0.03525044133129995, 60.526
4.0, 40.0, 0.0315520152944373, 40.26
