Fold, No hyperboxes, Training time, Testing error
1.0, 64.0, 0.06804512390226591, 55.615
2.0, 63.0, 0.06785700260661542, 54.545
3.0, 62.0, 0.06121554483252112, 62.032
4.0, 61.0, 0.05794960385537706, 60.428
