Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 60.0, 0.021184010271099396, 27.586, 1.0
2.0, 65.0, 0.021906919704633765, 17.241, 0.0
3.0, 65.0, 0.02295031415997073, 24.138, 0.0
4.0, 63.0, 0.022496010904433206, 37.931, 0.0
