Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 187.0, 0.08687664818717167, 22.388, 10.0
2.0, 191.0, 0.07956270524300635, 25.0, 3.0
3.0, 187.0, 0.09471228835172951, 26.866, 7.0
4.0, 186.0, 0.08078694825235289, 22.059, 8.0
