Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 195.0, 2.1382187336857896, 3.813, 5.0
2.0, 190.0, 2.0592523923696717, 4.152, 13.0
3.0, 190.0, 2.0162084926996613, 5.363, 5.0
4.0, 191.0, 2.1511763157177484, 4.159, 5.0
