Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 86.0, 0.9452678522502538, 6.725, 2.0
2.0, 85.0, 1.0673920326662483, 5.994, 14.0
3.0, 77.0, 1.6563261364062782, 9.496, 26.0
4.0, 79.0, 1.5407682621880667, 7.602, 25.0
