Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 34.0, 0.051856509991921484, 27.632, 0.0
2.0, 32.0, 0.04679905298689846, 41.558, 2.0
3.0, 34.0, 0.04296292991784867, 36.842, 3.0
4.0, 33.0, 0.04731153808825184, 40.26, 2.0
