Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 164.0, 0.09672974387649447, 22.388, 10.0
2.0, 168.0, 0.09833750223333482, 25.0, 3.0
3.0, 168.0, 0.09857750234368723, 26.866, 7.0
4.0, 163.0, 0.09710210769844707, 19.118, 8.0
