Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 79.0, 0.43442784699436743, 2.4, 1.0
2.0, 83.0, 0.44184360816143453, 2.0, 0.0
3.0, 79.0, 0.45942034396284726, 2.0, 0.0
4.0, 77.0, 0.4304467541514896, 2.0, 1.0
