Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 742.0, 18.360232901919517, 20.48, 0.0
2.0, 745.0, 19.0130530972383, 19.12, 0.0
3.0, 751.0, 18.156858257876593, 20.8, 0.0
4.0, 749.0, 18.688549182319548, 19.92, 0.0
