Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 252.0, 7.264950431490433, 13.3, 0.0
2.0, 249.0, 7.425906145886984, 13.984, 5.0
3.0, 252.0, 7.429537662799703, 13.984, 3.0
4.0, 248.0, 7.631850488163764, 12.438, 8.0
