Fold, No hyperboxes, Training time, Testing error
1.0, 23.0, 0.10379495941742789, 96.237
2.0, 25.0, 0.09527713709394448, 95.676
3.0, 25.0, 0.1032863530999748, 94.07
4.0, 20.0, 0.10781871894141659, 95.418
