Fold, No hyperboxes, Training time, Testing error
1.0, 32.0, 0.2826173491484951, 19.757
2.0, 32.0, 0.2936297181149712, 24.048
3.0, 30.0, 0.27971746896218974, 19.55
4.0, 32.0, 0.2937606272753328, 23.224
