Fold, No hyperboxes, Training time, Testing error
1.0, 8.0, 0.04836414466262795, 27.807
2.0, 9.0, 0.05712099738593679, 42.781
3.0, 7.0, 0.04535032501735259, 58.824
4.0, 9.0, 0.04561359787476249, 28.877
