Fold, No hyperboxes, Training time, Testing error
1.0, 22.0, 1.087652406131383, 30.263
2.0, 27.0, 1.0669086385023547, 21.564
3.0, 27.0, 0.9541968262783485, 15.413
4.0, 23.0, 1.0072130944026867, 29.898
