Fold, No hyperboxes, Training time, Testing error
1.0, 26.0, 1.0799835539364722, 21.193
2.0, 26.0, 1.0748625817504944, 24.922
3.0, 28.0, 1.2114231328159804, 23.555
4.0, 26.0, 1.1488524357991992, 22.201
