Fold, No hyperboxes before pruning, No hyperboxes after pruning, Training time, Testing error before pruning, Testing error after pruning
1.0, 134.0, 113.0, 0.11669726867694408, 29.851, 26.866
2.0, 135.0, 39.0, 0.14299012999981642, 29.412, 32.353
3.0, 133.0, 114.0, 0.12929606263060123, 29.851, 31.343
4.0, 135.0, 116.0, 0.1392917038174346, 29.412, 26.471
