Fold, No hyperboxes before pruning, No hyperboxes after pruning, Training time, Testing error before pruning, Testing error after pruning
1.0, 56.0, 13.0, 0.018854797002859414, 44.828, 44.828
2.0, 58.0, 49.0, 0.017751766252331436, 27.586, 31.034
3.0, 57.0, 13.0, 0.01835879683494568, 31.034, 41.379
4.0, 58.0, 18.0, 0.02804268035106361, 34.483, 34.483
