Fold, No hyperboxes before pruning, No hyperboxes after pruning, Training time, Testing error before pruning, Testing error after pruning
1.0, 2500.0, 494.0, 17.271380495280027, 30.48, 21.76
2.0, 2500.0, 517.0, 21.92293814441655, 26.88, 23.68
3.0, 2500.0, 512.0, 18.68469172588084, 29.68, 24.4
4.0, 2500.0, 534.0, 20.950471733580343, 28.4, 23.2
