Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 3750.0, 1.7033656743587926, 22.24, 1.0
2.0, 3749.0, 1.7200488339731237, 20.24, 0.0
3.0, 3750.0, 1.5738902176381089, 22.24, 0.0
4.0, 3749.0, 1.546903053036658, 23.04, 1.0
