Fold, No hyperboxes before pruning, No hyperboxes after pruning, Training time, Testing error before pruning, Testing error after pruning
1.0, 134.0, 110.0, 0.062977000256069, 29.851, 23.881
2.0, 135.0, 28.0, 0.11165775102563202, 35.294, 35.294
3.0, 133.0, 108.0, 0.11239472113084048, 35.821, 29.851
4.0, 135.0, 113.0, 0.11922333063557744, 30.882, 27.941
