Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 102.0, 0.08988222539483104, 34.211, 5.0
2.0, 94.0, 0.08318307064473629, 31.169, 3.0
3.0, 105.0, 0.07150742861267645, 34.211, 4.0
4.0, 95.0, 0.07286064139043447, 31.169, 5.0
